ID,cell_i,is_pure,is_public
ae6f34fa-bbc6-11e8-b2bc-ac1f6b6435d0,8,0,0
ae798696-bbab-11e8-b2ba-ac1f6b6435d0,8,0,0
afab569c-bbb6-11e8-b2ba-ac1f6b6435d0,8,0,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,1,0,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,35,0,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,5,0,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,6,0,0
b2e8d772-bbc9-11e8-b2bc-ac1f6b6435d0,8,0,0
b473be50-bbb9-11e8-b2ba-ac1f6b6435d0,2,0,0
b473be50-bbb9-11e8-b2ba-ac1f6b6435d0,5,0,0
b473be50-bbb9-11e8-b2ba-ac1f6b6435d0,6,0,0
b96ab67e-bbc9-11e8-b2bc-ac1f6b6435d0,8,0,0
ba494b88-bbb9-11e8-b2ba-ac1f6b6435d0,9,0,0
bb36e58c-bbbe-11e8-b2ba-ac1f6b6435d0,15,0,0
bc1b3668-bbbb-11e8-b2ba-ac1f6b6435d0,17,0,0
bc1b3668-bbbb-11e8-b2ba-ac1f6b6435d0,18,0,0
bc1b3668-bbbb-11e8-b2ba-ac1f6b6435d0,25,0,0
bc1b3668-bbbb-11e8-b2ba-ac1f6b6435d0,26,0,0
bc1b3668-bbbb-11e8-b2ba-ac1f6b6435d0,6,0,0
bc410a5a-bba7-11e8-b2ba-ac1f6b6435d0,4,0,0
bc410a5a-bba7-11e8-b2ba-ac1f6b6435d0,8,0,0
bd606c84-bbc3-11e8-b2bc-ac1f6b6435d0,2,0,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,31,0,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,54,0,0
c1428a3e-bbb5-11e8-b2ba-ac1f6b6435d0,1,0,0
c15cc1d8-bb9c-11e8-b2b9-ac1f6b6435d0,20,0,0
c259aa80-bb9a-11e8-b2b9-ac1f6b6435d0,15,0,0
c259aa80-bb9a-11e8-b2b9-ac1f6b6435d0,18,0,0
c259aa80-bb9a-11e8-b2b9-ac1f6b6435d0,19,0,0
c259aa80-bb9a-11e8-b2b9-ac1f6b6435d0,2,0,0
c33ccfc4-bbb1-11e8-b2ba-ac1f6b6435d0,1,0,0
c33ccfc4-bbb1-11e8-b2ba-ac1f6b6435d0,25,0,0
c33ccfc4-bbb1-11e8-b2ba-ac1f6b6435d0,30,0,0
c4733f90-bba7-11e8-b2ba-ac1f6b6435d0,2,0,0
c4733f90-bba7-11e8-b2ba-ac1f6b6435d0,5,0,0
c4733f90-bba7-11e8-b2ba-ac1f6b6435d0,8,0,0
cdefe730-bbc5-11e8-b2bc-ac1f6b6435d0,15,0,0
cdefe730-bbc5-11e8-b2bc-ac1f6b6435d0,7,0,0
cdefe730-bbc5-11e8-b2bc-ac1f6b6435d0,8,0,0
d175763e-bb9a-11e8-b2b9-ac1f6b6435d0,1,0,0
d175763e-bb9a-11e8-b2b9-ac1f6b6435d0,12,0,0
d175763e-bb9a-11e8-b2b9-ac1f6b6435d0,14,0,0
d175763e-bb9a-11e8-b2b9-ac1f6b6435d0,15,0,0
d175763e-bb9a-11e8-b2b9-ac1f6b6435d0,19,0,0
d175763e-bb9a-11e8-b2b9-ac1f6b6435d0,24,0,0
d175763e-bb9a-11e8-b2b9-ac1f6b6435d0,3,0,0
d175763e-bb9a-11e8-b2b9-ac1f6b6435d0,6,0,0
d175763e-bb9a-11e8-b2b9-ac1f6b6435d0,8,0,0
d175763e-bb9a-11e8-b2b9-ac1f6b6435d0,9,0,0
d1db81d2-bba3-11e8-b2b9-ac1f6b6435d0,28,0,0
d1db81d2-bba3-11e8-b2b9-ac1f6b6435d0,29,0,0
d2f4b4da-bbb2-11e8-b2ba-ac1f6b6435d0,10,0,0
d2f4b4da-bbb2-11e8-b2ba-ac1f6b6435d0,14,0,0
d2f4b4da-bbb2-11e8-b2ba-ac1f6b6435d0,15,0,0
d2f4b4da-bbb2-11e8-b2ba-ac1f6b6435d0,3,0,0
d2f4b4da-bbb2-11e8-b2ba-ac1f6b6435d0,4,0,0
d2f4b4da-bbb2-11e8-b2ba-ac1f6b6435d0,5,0,0
d2f4b4da-bbb2-11e8-b2ba-ac1f6b6435d0,9,0,0
d367bc0a-bbb2-11e8-b2ba-ac1f6b6435d0,10,0,0
d417cbe0-bbc6-11e8-b2bc-ac1f6b6435d0,19,0,0
d417cbe0-bbc6-11e8-b2bc-ac1f6b6435d0,24,0,0
d417cbe0-bbc6-11e8-b2bc-ac1f6b6435d0,29,0,0
d417cbe0-bbc6-11e8-b2bc-ac1f6b6435d0,3,0,0
d417cbe0-bbc6-11e8-b2bc-ac1f6b6435d0,31,0,0
d417cbe0-bbc6-11e8-b2bc-ac1f6b6435d0,33,0,0
d417cbe0-bbc6-11e8-b2bc-ac1f6b6435d0,37,0,0
d417cbe0-bbc6-11e8-b2bc-ac1f6b6435d0,42,0,0
d447da5a-bbbd-11e8-b2ba-ac1f6b6435d0,10,0,0
d447da5a-bbbd-11e8-b2ba-ac1f6b6435d0,5,0,0
d447da5a-bbbd-11e8-b2ba-ac1f6b6435d0,9,0,0
d4651dfe-bbbd-11e8-b2ba-ac1f6b6435d0,40,0,0
d4df0952-bba4-11e8-b2ba-ac1f6b6435d0,13,0,0
d50dc918-bba4-11e8-b2ba-ac1f6b6435d0,23,0,0
d50dc918-bba4-11e8-b2ba-ac1f6b6435d0,7,0,0
d50dc918-bba4-11e8-b2ba-ac1f6b6435d0,9,0,0
d75b9538-bb9a-11e8-b2b9-ac1f6b6435d0,12,0,0
d75b9538-bb9a-11e8-b2b9-ac1f6b6435d0,3,0,0
d8471fd6-bbb7-11e8-b2ba-ac1f6b6435d0,25,0,0
d85149bc-bbbb-11e8-b2ba-ac1f6b6435d0,2,0,0
d85149bc-bbbb-11e8-b2ba-ac1f6b6435d0,24,0,0
d85149bc-bbbb-11e8-b2ba-ac1f6b6435d0,29,0,0
d85149bc-bbbb-11e8-b2ba-ac1f6b6435d0,8,0,0
d99bb01e-bbc0-11e8-b2bb-ac1f6b6435d0,1,0,0
daa8005c-bbb1-11e8-b2ba-ac1f6b6435d0,11,0,0
daa8005c-bbb1-11e8-b2ba-ac1f6b6435d0,14,0,0
daa8005c-bbb1-11e8-b2ba-ac1f6b6435d0,16,0,0
daa8005c-bbb1-11e8-b2ba-ac1f6b6435d0,5,0,0
daa8005c-bbb1-11e8-b2ba-ac1f6b6435d0,7,0,0
daa8005c-bbb1-11e8-b2ba-ac1f6b6435d0,9,0,0
db016e36-bbb5-11e8-b2ba-ac1f6b6435d0,14,0,0
db016e36-bbb5-11e8-b2ba-ac1f6b6435d0,16,0,0
db5b10e4-bb9c-11e8-b2b9-ac1f6b6435d0,14,0,0
db5b10e4-bb9c-11e8-b2b9-ac1f6b6435d0,18,0,0
db5b10e4-bb9c-11e8-b2b9-ac1f6b6435d0,22,0,0
db5b10e4-bb9c-11e8-b2b9-ac1f6b6435d0,6,0,0
dc733e3a-bbbe-11e8-b2ba-ac1f6b6435d0,10,0,0
dc733e3a-bbbe-11e8-b2ba-ac1f6b6435d0,11,0,0
dc733e3a-bbbe-11e8-b2ba-ac1f6b6435d0,13,0,0
dc733e3a-bbbe-11e8-b2ba-ac1f6b6435d0,25,0,0
dc733e3a-bbbe-11e8-b2ba-ac1f6b6435d0,6,0,0
e0938fb0-bba5-11e8-b2ba-ac1f6b6435d0,13,0,0
e0938fb0-bba5-11e8-b2ba-ac1f6b6435d0,5,0,0
e164b8de-bbae-11e8-b2ba-ac1f6b6435d0,12,0,0
e3975d30-bbab-11e8-b2ba-ac1f6b6435d0,10,0,0
e3975d30-bbab-11e8-b2ba-ac1f6b6435d0,15,0,0
e569f838-bba7-11e8-b2ba-ac1f6b6435d0,3,0,0
e569f838-bba7-11e8-b2ba-ac1f6b6435d0,6,0,0
e7ed343a-bbc5-11e8-b2bc-ac1f6b6435d0,11,0,0
e7ed343a-bbc5-11e8-b2bc-ac1f6b6435d0,12,0,0
e7ed343a-bbc5-11e8-b2bc-ac1f6b6435d0,14,0,0
e7ed343a-bbc5-11e8-b2bc-ac1f6b6435d0,15,0,0
e7ed343a-bbc5-11e8-b2bc-ac1f6b6435d0,17,0,0
e7ed343a-bbc5-11e8-b2bc-ac1f6b6435d0,18,0,0
e7ed343a-bbc5-11e8-b2bc-ac1f6b6435d0,25,0,0
e7ed343a-bbc5-11e8-b2bc-ac1f6b6435d0,5,0,0
e7ed343a-bbc5-11e8-b2bc-ac1f6b6435d0,9,0,0
e8e0192a-bbb1-11e8-b2ba-ac1f6b6435d0,12,0,0
e8e0192a-bbb1-11e8-b2ba-ac1f6b6435d0,15,0,0
e8e0192a-bbb1-11e8-b2ba-ac1f6b6435d0,17,0,0
e8e0192a-bbb1-11e8-b2ba-ac1f6b6435d0,19,0,0
e8e0192a-bbb1-11e8-b2ba-ac1f6b6435d0,3,0,0
e8e0192a-bbb1-11e8-b2ba-ac1f6b6435d0,8,0,0
eac46376-bb9e-11e8-b2b9-ac1f6b6435d0,13,0,0
eac46376-bb9e-11e8-b2b9-ac1f6b6435d0,19,0,0
eac46376-bb9e-11e8-b2b9-ac1f6b6435d0,21,0,0
eac46376-bb9e-11e8-b2b9-ac1f6b6435d0,23,0,0
eac46376-bb9e-11e8-b2b9-ac1f6b6435d0,24,0,0
eac46376-bb9e-11e8-b2b9-ac1f6b6435d0,9,0,0
eb013526-bb99-11e8-b2b9-ac1f6b6435d0,12,0,0
eb013526-bb99-11e8-b2b9-ac1f6b6435d0,5,0,0
efee70e8-bbc7-11e8-b2bc-ac1f6b6435d0,14,0,0
efee70e8-bbc7-11e8-b2bc-ac1f6b6435d0,15,0,0
efee70e8-bbc7-11e8-b2bc-ac1f6b6435d0,22,0,0
efee70e8-bbc7-11e8-b2bc-ac1f6b6435d0,28,0,0
efee70e8-bbc7-11e8-b2bc-ac1f6b6435d0,30,0,0
efee70e8-bbc7-11e8-b2bc-ac1f6b6435d0,35,0,0
efee70e8-bbc7-11e8-b2bc-ac1f6b6435d0,39,0,0
efee70e8-bbc7-11e8-b2bc-ac1f6b6435d0,48,0,0
efee70e8-bbc7-11e8-b2bc-ac1f6b6435d0,5,0,0
efee70e8-bbc7-11e8-b2bc-ac1f6b6435d0,8,0,0
f0ac7116-bb99-11e8-b2b9-ac1f6b6435d0,10,0,0
f0ac7116-bb99-11e8-b2b9-ac1f6b6435d0,14,0,0
f0ac7116-bb99-11e8-b2b9-ac1f6b6435d0,16,0,0
f0ac7116-bb99-11e8-b2b9-ac1f6b6435d0,18,0,0
f0ac7116-bb99-11e8-b2b9-ac1f6b6435d0,27,0,0
f0ac7116-bb99-11e8-b2b9-ac1f6b6435d0,32,0,0
f0ac7116-bb99-11e8-b2b9-ac1f6b6435d0,5,0,0
f0ac7116-bb99-11e8-b2b9-ac1f6b6435d0,6,0,0
f116c1b4-bbb3-11e8-b2ba-ac1f6b6435d0,13,0,0
f116c1b4-bbb3-11e8-b2ba-ac1f6b6435d0,17,0,0
f116c1b4-bbb3-11e8-b2ba-ac1f6b6435d0,18,0,0
f116c1b4-bbb3-11e8-b2ba-ac1f6b6435d0,6,0,0
f116c1b4-bbb3-11e8-b2ba-ac1f6b6435d0,8,0,0
f1954524-bbc8-11e8-b2bc-ac1f6b6435d0,36,0,0
f26a09e6-bbad-11e8-b2ba-ac1f6b6435d0,3,0,0
f757fb52-bbc6-11e8-b2bc-ac1f6b6435d0,10,0,0
f757fb52-bbc6-11e8-b2bc-ac1f6b6435d0,11,0,0
f757fb52-bbc6-11e8-b2bc-ac1f6b6435d0,23,0,0
f757fb52-bbc6-11e8-b2bc-ac1f6b6435d0,34,0,0
f757fb52-bbc6-11e8-b2bc-ac1f6b6435d0,36,0,0
f757fb52-bbc6-11e8-b2bc-ac1f6b6435d0,37,0,0
f757fb52-bbc6-11e8-b2bc-ac1f6b6435d0,9,0,0
f7913530-bbb1-11e8-b2ba-ac1f6b6435d0,1,0,0
f7913530-bbb1-11e8-b2ba-ac1f6b6435d0,12,0,0
f7913530-bbb1-11e8-b2ba-ac1f6b6435d0,14,0,0
f7913530-bbb1-11e8-b2ba-ac1f6b6435d0,19,0,0
f7913530-bbb1-11e8-b2ba-ac1f6b6435d0,38,0,0
f93f20fc-bba9-11e8-b2ba-ac1f6b6435d0,10,0,0
f93f20fc-bba9-11e8-b2ba-ac1f6b6435d0,17,0,0
f93f20fc-bba9-11e8-b2ba-ac1f6b6435d0,19,0,0
f93f20fc-bba9-11e8-b2ba-ac1f6b6435d0,20,0,0
f93f20fc-bba9-11e8-b2ba-ac1f6b6435d0,25,0,0
f93f20fc-bba9-11e8-b2ba-ac1f6b6435d0,28,0,0
f93f20fc-bba9-11e8-b2ba-ac1f6b6435d0,33,0,0
f93f20fc-bba9-11e8-b2ba-ac1f6b6435d0,35,0,0
f93f20fc-bba9-11e8-b2ba-ac1f6b6435d0,42,0,0
f93f20fc-bba9-11e8-b2ba-ac1f6b6435d0,8,0,0
f98f7d8c-bba3-11e8-b2b9-ac1f6b6435d0,11,0,0
f98f7d8c-bba3-11e8-b2b9-ac1f6b6435d0,15,0,0
f98f7d8c-bba3-11e8-b2b9-ac1f6b6435d0,17,0,0
f98f7d8c-bba3-11e8-b2b9-ac1f6b6435d0,2,0,0
f98f7d8c-bba3-11e8-b2b9-ac1f6b6435d0,6,0,0
f98f7d8c-bba3-11e8-b2b9-ac1f6b6435d0,7,0,0
f98f7d8c-bba3-11e8-b2b9-ac1f6b6435d0,8,0,0
fa32b0fe-bbaa-11e8-b2ba-ac1f6b6435d0,1,0,0
fa32b0fe-bbaa-11e8-b2ba-ac1f6b6435d0,13,0,0
fa32b0fe-bbaa-11e8-b2ba-ac1f6b6435d0,15,0,0
fa32b0fe-bbaa-11e8-b2ba-ac1f6b6435d0,3,0,0
fa32b0fe-bbaa-11e8-b2ba-ac1f6b6435d0,4,0,0
fea410e6-bbb0-11e8-b2ba-ac1f6b6435d0,17,0,0
feb7d636-bbc3-11e8-b2bc-ac1f6b6435d0,12,0,0
feb7d636-bbc3-11e8-b2bc-ac1f6b6435d0,15,0,0
feb7d636-bbc3-11e8-b2bc-ac1f6b6435d0,16,0,0
feb7d636-bbc3-11e8-b2bc-ac1f6b6435d0,17,0,0
feb7d636-bbc3-11e8-b2bc-ac1f6b6435d0,24,0,0
feb7d636-bbc3-11e8-b2bc-ac1f6b6435d0,27,0,0
feb7d636-bbc3-11e8-b2bc-ac1f6b6435d0,8,0,0
ffa2ad3a-bba7-11e8-b2ba-ac1f6b6435d0,16,0,0
ffa2ad3a-bba7-11e8-b2ba-ac1f6b6435d0,2,0,0
ffa2ad3a-bba7-11e8-b2ba-ac1f6b6435d0,20,0,0
ffa2ad3a-bba7-11e8-b2ba-ac1f6b6435d0,22,0,0
ffa2ad3a-bba7-11e8-b2ba-ac1f6b6435d0,24,0,0
ffa2ad3a-bba7-11e8-b2ba-ac1f6b6435d0,29,0,0
ffa2ad3a-bba7-11e8-b2ba-ac1f6b6435d0,30,0,0
ffb610c6-bbb8-11e8-b2ba-ac1f6b6435d0,1,0,0
02f839b2-bba5-11e8-b2ba-ac1f6b6435d0,10,1,0
02f839b2-bba5-11e8-b2ba-ac1f6b6435d0,4,1,0
1265_D9_6,21,1,1
1265_D9_6,22,1,1
1265_D9_6,24,1,1
1265_D9_6,25,1,1
1265_D9_6,32,1,1
1265_D9_6,6,1,1
1273_F9_6,13,1,1
1273_F9_6,16,1,1
1273_F9_6,22,1,1
1273_F9_6,26,1,1
1273_F9_6,27,1,1
1273_F9_6,6,1,1
1273_F9_6,8,1,1
1273_F9_6,9,1,1
1288_G3_1,11,1,1
1288_G3_1,6,1,1
1288_G3_2,10,1,1
1288_G3_2,2,1,1
1288_G3_2,3,1,1
1288_G3_2,6,1,1
1288_G3_2,8,1,1
1288_G3_2,9,1,1
13491bf6-bbaa-11e8-b2ba-ac1f6b6435d0,10,1,0
13491bf6-bbaa-11e8-b2ba-ac1f6b6435d0,7,1,0
13491bf6-bbaa-11e8-b2ba-ac1f6b6435d0,8,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,1,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,14,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,16,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,18,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,22,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,25,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,3,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,33,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,34,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,6,1,0
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,8,1,0
1466_C12_3,4,1,1
1466_C12_3,5,1,1
1466_C12_3,7,1,1
1466_C12_6,11,1,1
1466_C12_6,15,1,1
1466_C12_6,38,1,1
1469d230-bbc5-11e8-b2bc-ac1f6b6435d0,29,1,0
1469d230-bbc5-11e8-b2bc-ac1f6b6435d0,35,1,0
1469d230-bbc5-11e8-b2bc-ac1f6b6435d0,36,1,0
1578_D8_5,10,1,1
1617dbf8-bbad-11e8-b2ba-ac1f6b6435d0,3,1,0
1a156bd0-bba8-11e8-b2ba-ac1f6b6435d0,1,1,0
1a156bd0-bba8-11e8-b2ba-ac1f6b6435d0,11,1,0
1a156bd0-bba8-11e8-b2ba-ac1f6b6435d0,22,1,0
1a156bd0-bba8-11e8-b2ba-ac1f6b6435d0,25,1,0
1a156bd0-bba8-11e8-b2ba-ac1f6b6435d0,29,1,0
1a156bd0-bba8-11e8-b2ba-ac1f6b6435d0,31,1,0
1a156bd0-bba8-11e8-b2ba-ac1f6b6435d0,32,1,0
1a156bd0-bba8-11e8-b2ba-ac1f6b6435d0,6,1,0
1a156bd0-bba8-11e8-b2ba-ac1f6b6435d0,9,1,0
29d9afb8-bbc1-11e8-b2bb-ac1f6b6435d0,18,1,0
29d9afb8-bbc1-11e8-b2bb-ac1f6b6435d0,2,1,0
29d9afb8-bbc1-11e8-b2bb-ac1f6b6435d0,3,1,0
2d0baa22-bbaa-11e8-b2ba-ac1f6b6435d0,26,1,0
2d0baa22-bbaa-11e8-b2ba-ac1f6b6435d0,7,1,0
2d8fc63c-bba4-11e8-b2b9-ac1f6b6435d0,11,1,0
313a487a-bbbd-11e8-b2ba-ac1f6b6435d0,1,1,0
313a487a-bbbd-11e8-b2ba-ac1f6b6435d0,10,1,0
313a487a-bbbd-11e8-b2ba-ac1f6b6435d0,21,1,0
313a487a-bbbd-11e8-b2ba-ac1f6b6435d0,24,1,0
313a487a-bbbd-11e8-b2ba-ac1f6b6435d0,5,1,0
3bb73028-bbc3-11e8-b2bc-ac1f6b6435d0,6,1,0
4c07eb1e-bba7-11e8-b2ba-ac1f6b6435d0,14,1,0
4c07eb1e-bba7-11e8-b2ba-ac1f6b6435d0,15,1,0
4c07eb1e-bba7-11e8-b2ba-ac1f6b6435d0,2,1,0
4c07eb1e-bba7-11e8-b2ba-ac1f6b6435d0,35,1,0
4c07eb1e-bba7-11e8-b2ba-ac1f6b6435d0,47,1,0
4c07eb1e-bba7-11e8-b2ba-ac1f6b6435d0,49,1,0
4c07eb1e-bba7-11e8-b2ba-ac1f6b6435d0,5,1,0
56c9e58e-bbc5-11e8-b2bc-ac1f6b6435d0,4,1,0
5d74c982-bbc8-11e8-b2bc-ac1f6b6435d0,1,1,0
5d74c982-bbc8-11e8-b2bc-ac1f6b6435d0,17,1,0
5d74c982-bbc8-11e8-b2bc-ac1f6b6435d0,19,1,0
5d74c982-bbc8-11e8-b2bc-ac1f6b6435d0,2,1,0
5d74c982-bbc8-11e8-b2bc-ac1f6b6435d0,23,1,0
5d74c982-bbc8-11e8-b2bc-ac1f6b6435d0,26,1,0
5d74c982-bbc8-11e8-b2bc-ac1f6b6435d0,8,1,0
68d5cd28-bbc6-11e8-b2bc-ac1f6b6435d0,27,1,0
68d5cd28-bbc6-11e8-b2bc-ac1f6b6435d0,29,1,0
68d5cd28-bbc6-11e8-b2bc-ac1f6b6435d0,30,1,0
69de7968-bbad-11e8-b2ba-ac1f6b6435d0,14,1,0
69de7968-bbad-11e8-b2ba-ac1f6b6435d0,28,1,0
69de7968-bbad-11e8-b2ba-ac1f6b6435d0,9,1,0
6a21830a-bba5-11e8-b2ba-ac1f6b6435d0,13,1,0
6a21830a-bba5-11e8-b2ba-ac1f6b6435d0,20,1,0
6a21830a-bba5-11e8-b2ba-ac1f6b6435d0,23,1,0
6a21830a-bba5-11e8-b2ba-ac1f6b6435d0,3,1,0
6a21830a-bba5-11e8-b2ba-ac1f6b6435d0,4,1,0
6c26edc4-bb9c-11e8-b2b9-ac1f6b6435d0,3,1,0
6c26edc4-bb9c-11e8-b2b9-ac1f6b6435d0,7,1,0
6e5674a0-bbbc-11e8-b2ba-ac1f6b6435d0,11,1,0
6e5674a0-bbbc-11e8-b2ba-ac1f6b6435d0,14,1,0
70c1446c-bba4-11e8-b2b9-ac1f6b6435d0,1,1,0
70c1446c-bba4-11e8-b2b9-ac1f6b6435d0,14,1,0
70c1446c-bba4-11e8-b2b9-ac1f6b6435d0,16,1,0
70c1446c-bba4-11e8-b2b9-ac1f6b6435d0,17,1,0
740f40c0-bbad-11e8-b2ba-ac1f6b6435d0,15,1,0
740f40c0-bbad-11e8-b2ba-ac1f6b6435d0,18,1,0
740f40c0-bbad-11e8-b2ba-ac1f6b6435d0,31,1,0
74400de8-bbb9-11e8-b2ba-ac1f6b6435d0,13,1,0
74400de8-bbb9-11e8-b2ba-ac1f6b6435d0,15,1,0
74400de8-bbb9-11e8-b2ba-ac1f6b6435d0,17,1,0
74400de8-bbb9-11e8-b2ba-ac1f6b6435d0,18,1,0
74400de8-bbb9-11e8-b2ba-ac1f6b6435d0,22,1,0
74400de8-bbb9-11e8-b2ba-ac1f6b6435d0,24,1,0
74400de8-bbb9-11e8-b2ba-ac1f6b6435d0,25,1,0
74400de8-bbb9-11e8-b2ba-ac1f6b6435d0,4,1,0
74400de8-bbb9-11e8-b2ba-ac1f6b6435d0,7,1,0
74400de8-bbb9-11e8-b2ba-ac1f6b6435d0,8,1,0
7c3888c0-bbc0-11e8-b2bb-ac1f6b6435d0,13,1,0
861be7a0-bbc1-11e8-b2bb-ac1f6b6435d0,2,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,10,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,23,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,29,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,33,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,36,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,37,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,43,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,45,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,49,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,5,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,51,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,53,1,0
99358284-bbb6-11e8-b2ba-ac1f6b6435d0,8,1,0
999398e0-bbb8-11e8-b2ba-ac1f6b6435d0,15,1,0
999398e0-bbb8-11e8-b2ba-ac1f6b6435d0,20,1,0
999398e0-bbb8-11e8-b2ba-ac1f6b6435d0,22,1,0
999398e0-bbb8-11e8-b2ba-ac1f6b6435d0,7,1,0
9e01b98a-bbbc-11e8-b2ba-ac1f6b6435d0,16,1,0
9e01b98a-bbbc-11e8-b2ba-ac1f6b6435d0,17,1,0
9e01b98a-bbbc-11e8-b2ba-ac1f6b6435d0,23,1,0
9e01b98a-bbbc-11e8-b2ba-ac1f6b6435d0,26,1,0
9e01b98a-bbbc-11e8-b2ba-ac1f6b6435d0,3,1,0
9fca6d76-bba7-11e8-b2ba-ac1f6b6435d0,14,1,0
9fca6d76-bba7-11e8-b2ba-ac1f6b6435d0,16,1,0
9fca6d76-bba7-11e8-b2ba-ac1f6b6435d0,18,1,0
9fca6d76-bba7-11e8-b2ba-ac1f6b6435d0,2,1,0
9fca6d76-bba7-11e8-b2ba-ac1f6b6435d0,21,1,0
9fca6d76-bba7-11e8-b2ba-ac1f6b6435d0,24,1,0
ae6f34fa-bbc6-11e8-b2bc-ac1f6b6435d0,16,1,0
ae6f34fa-bbc6-11e8-b2bc-ac1f6b6435d0,21,1,0
ae6f34fa-bbc6-11e8-b2bc-ac1f6b6435d0,26,1,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,10,1,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,31,1,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,32,1,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,33,1,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,34,1,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,4,1,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,42,1,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,46,1,0
b0c21992-bbbd-11e8-b2ba-ac1f6b6435d0,8,1,0
b7fc3de6-bba9-11e8-b2ba-ac1f6b6435d0,1,1,0
b7fc3de6-bba9-11e8-b2ba-ac1f6b6435d0,16,1,0
b7fc3de6-bba9-11e8-b2ba-ac1f6b6435d0,3,1,0
b7fc3de6-bba9-11e8-b2ba-ac1f6b6435d0,8,1,0
b96ab67e-bbc9-11e8-b2bc-ac1f6b6435d0,2,1,0
b96ab67e-bbc9-11e8-b2bc-ac1f6b6435d0,25,1,0
b96ab67e-bbc9-11e8-b2bc-ac1f6b6435d0,3,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,11,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,14,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,19,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,22,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,23,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,25,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,30,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,37,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,41,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,7,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,8,1,0
bcbe87ce-bbc4-11e8-b2bc-ac1f6b6435d0,9,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,10,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,11,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,18,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,21,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,25,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,36,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,37,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,39,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,46,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,48,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,49,1,0
be285024-bbbd-11e8-b2ba-ac1f6b6435d0,53,1,0
